datetime,portfolio_value,cash,positions,return
2024-04-24 09:30:00-04:00,93401.78823852539,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.011648900249989103
2024-04-25 09:30:00-04:00,91741.28713989258,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.017778043974835844
2024-04-26 09:30:00-04:00,93354.54016113281,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.017584809103236676
2024-04-27 09:30:00-04:00,93354.54016113281,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-27 09:29:00-04:00,93354.54016113281,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-29 08:30:00-04:00,94196.03796386719,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.009013999761360525
2024-04-29 09:30:00-04:00,94196.03796386719,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-29 09:30:00-04:00,94196.03796386719,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-04-30 09:30:00-04:00,93851.78823852539,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.0036546093952894987
2024-05-01 09:30:00-04:00,92236.28988647461,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",-0.017213293240028404
2024-05-02 09:30:00-04:00,92859.53741455078,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.006757074995571433
2024-05-03 09:30:00-04:00,94436.7896118164,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.016985354883088943
2024-05-04 09:30:00-04:00,94436.7896118164,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-05-04 09:29:00-04:00,94436.7896118164,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
2024-05-06 08:30:00-04:00,95019.5387878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.006170785542591872
2024-05-06 09:30:00-04:00,95019.5387878418,-20574.211212158203,"[{'asset': USD, 'quantity': -20574.211212158203}, {'asset': SPY, 'quantity': 225.0}]",0.0
